playerID,year,team,longestFG,percentageFG,percentagePAT
robbiegould/2506264,2015,Chicago Bears,55,84.6,96.6
robbiegould/2506264,2014,Chicago Bears,45,75,96.6
robbiegould/2506264,2013,Chicago Bears,58,89.7,97.8
robbiegould/2506264,2012,Chicago Bears,54,84,100
robbiegould/2506264,2011,Chicago Bears,57,87.5,100
robbiegould/2506264,2010,Chicago Bears,54,83.3,100
robbiegould/2506264,2009,Chicago Bears,52,85.7,100
robbiegould/2506264,2008,Chicago Bears,48,89.7,100
robbiegould/2506264,2007,Chicago Bears,49,86.1,100
robbiegould/2506264,2006,Chicago Bears,49,88.9,100
robbiegould/2506264,2005,Chicago Bears,45,77.8,95
vantiffin/2527422,1987,Miami Dolphins,0,0,100
vantiffin/2527422,1987,Tampa Bay Buccaneers,50,83.3,100
mikewalker/2528114,1972,New England Patriots,0,25,100
kayeakin/2513398,1946,Miami Seahawks,0,0,0
kayeakin/2513398,1941,New York Giants,0,0,0
kayeakin/2513398,1940,New York Giants,0,0,0
rickdanmeier/2512451,1982,Minnesota Vikings,43,57.1,100
rickdanmeier/2512451,1981,Minnesota Vikings,45,84,91.9
rickdanmeier/2512451,1980,Minnesota Vikings,47,61.5,86.8
rickdanmeier/2512451,1979,Minnesota Vikings,44,59.1,90.3
rickdanmeier/2512451,1978,Minnesota Vikings,47,63.2,97.3
rickdanmeier/2512451,1977,Minnesota Vikings,0,0,0
happyfeller/2513923,1973,New Orleans Saints,0,33.3,100
happyfeller/2513923,1972,New Orleans Saints,0,54.5,90.9
happyfeller/2513923,1971,Philadelphia Eagles,0,30,100
mortenandersen/2499416,2007,Atlanta Falcons,47,89.3,100
mortenandersen/2499416,2006,Atlanta Falcons,45,87,100
mortenandersen/2499416,2004,Minnesota Vikings,48,81.8,100
mortenandersen/2499416,2003,Kansas City Chiefs,49,80,98.3
mortenandersen/2499416,2002,Kansas City Chiefs,50,84.6,100
mortenandersen/2499416,2001,New York Giants,51,82.1,96.7
mortenandersen/2499416,2000,Atlanta Falcons,51,80.6,100
mortenandersen/2499416,1999,Atlanta Falcons,49,71.4,100
mortenandersen/2499416,1998,Atlanta Falcons,53,82.1,98.1
mortenandersen/2499416,1997,Atlanta Falcons,55,85.2,100
mortenandersen/2499416,1996,Atlanta Falcons,54,75.9,100
mortenandersen/2499416,1995,Atlanta Falcons,59,83.8,96.7
mortenandersen/2499416,1994,New Orleans Saints,48,71.8,100
mortenandersen/2499416,1993,New Orleans Saints,56,80,100
mortenandersen/2499416,1992,New Orleans Saints,52,85.3,97.1
mortenandersen/2499416,1991,New Orleans Saints,60,78.1,100
mortenandersen/2499416,1990,New Orleans Saints,52,77.8,100
mortenandersen/2499416,1989,New Orleans Saints,49,69,97.8
mortenandersen/2499416,1988,New Orleans Saints,51,72.2,97
mortenandersen/2499416,1987,New Orleans Saints,52,77.8,100
mortenandersen/2499416,1986,New Orleans Saints,53,86.7,100
mortenandersen/2499416,1985,New Orleans Saints,55,88.6,93.1
mortenandersen/2499416,1984,New Orleans Saints,53,74.1,100
mortenandersen/2499416,1983,New Orleans Saints,52,75,97.4
mortenandersen/2499416,1982,New Orleans Saints,45,40,100
momcilogavric/2514720,1969,San Francisco 49ers,0,27.3,91.7
joegeri/2514778,1952,Chicago Cardinals,0,11.1,91.7
joegeri/2514778,1951,Pittsburgh Steelers,0,50,95.7
joegeri/2514778,1950,Pittsburgh Steelers,0,57.1,100
joegeri/2514778,1949,Pittsburgh Steelers,0,100,92.3
vinnieyablonski/2529480,1951,Chicago Cardinals,0,40,100
vinnieyablonski/2529480,1950,Chicago Cardinals,0,66.7,100
vinnieyablonski/2529480,1949,Chicago Cardinals,0,83.3,100
vinnieyablonski/2529480,1948,Chicago Cardinals,0,25,0
pato'neill/2502331,1995,New York Jets,0,0,0
pato'neill/2502331,1995,Chicago Bears,0,0,0
pato'neill/2502331,1995,New England Patriots,0,0,0
pato'neill/2502331,1994,New England Patriots,0,0,0
chetadams/2508195,1950,New York Yanks,0,22.2,93.8
chetadams/2508195,1949,Buffalo Bills,0,0,0
chetadams/2508195,1948,Cleveland Browns,0,0,0
chetadams/2508195,1947,Cleveland Browns,0,0,0
chetadams/2508195,1946,Cleveland Browns,0,0,0
chetadams/2508195,1943,Green Bay Packers,0,16.7,0
chetadams/2508195,1942,Cleveland Rams,0,50,93.3
chetadams/2508195,1941,Cleveland Rams,0,50,92.9
chetadams/2508195,1940,Cleveland Rams,0,20,77.8
chetadams/2508195,1939,Cleveland Rams,0,0,100
brigowens/2522610,1977,Washington Redskins,0,0,0
brigowens/2522610,1976,Washington Redskins,0,0,0
brigowens/2522610,1975,Washington Redskins,0,0,0
brigowens/2522610,1974,Washington Redskins,0,0,0
brigowens/2522610,1973,Washington Redskins,0,0,0
brigowens/2522610,1972,Washington Redskins,0,0,0
brigowens/2522610,1971,Washington Redskins,0,0,0
brigowens/2522610,1970,Washington Redskins,0,0,0
brigowens/2522610,1969,Washington Redskins,0,0,0
brigowens/2522610,1968,Washington Redskins,0,0,0
brigowens/2522610,1967,Washington Redskins,0,0,66.7
brigowens/2522610,1966,Washington Redskins,0,0,0
scotthagler/2515581,1987,Seattle Seahawks,24,100,100
dannyvillanueva/2527970,1967,Dallas Cowboys,0,42.1,94.1
dannyvillanueva/2527970,1966,Dallas Cowboys,0,54.8,100
dannyvillanueva/2527970,1965,Dallas Cowboys,0,59.3,97.4
dannyvillanueva/2527970,1964,Los Angeles Rams,0,0,0
dannyvillanueva/2527970,1963,Los Angeles Rams,0,52.9,96.2
dannyvillanueva/2527970,1962,Los Angeles Rams,0,50,96.3
dannyvillanueva/2527970,1961,Los Angeles Rams,0,48.1,100
dannyvillanueva/2527970,1960,Los Angeles Rams,0,63.2,100
weswelker/2505790,2015,St. Louis Rams,0,0,0
weswelker/2505790,2014,Denver Broncos,0,0,0
weswelker/2505790,2013,Denver Broncos,0,0,0
weswelker/2505790,2012,New England Patriots,0,0,0
weswelker/2505790,2011,New England Patriots,0,0,0
weswelker/2505790,2010,New England Patriots,0,0,100
weswelker/2505790,2009,New England Patriots,0,0,0
weswelker/2505790,2008,New England Patriots,0,0,0
weswelker/2505790,2007,New England Patriots,0,0,0
weswelker/2505790,2006,Miami Dolphins,0,0,0
weswelker/2505790,2005,Miami Dolphins,0,0,0
weswelker/2505790,2004,Miami Dolphins,29,100,100
weswelker/2505790,2004,San Diego Chargers,0,0,0
bjornnittmo/2522172,1989,New York Giants,39,75,92.3
timseder/2503896,2002,Jacksonville Jaguars,43,66.7,100
timseder/2503896,2001,Dallas Cowboys,46,64.7,100
timseder/2503896,2000,Dallas Cowboys,48,75.8,100
darrellharper/2515870,1960,Buffalo Bills,0,66.7,50
garretthartley/4381,2014,Cleveland Browns,43,100,100
garretthartley/4381,2013,New Orleans Saints,55,73.3,100
garretthartley/4381,2012,New Orleans Saints,53,81.8,100
garretthartley/4381,2011,New Orleans Saints,0,0,0
garretthartley/4381,2010,New Orleans Saints,52,80,100
garretthartley/4381,2009,New Orleans Saints,38,81.8,90.9
garretthartley/4381,2008,New Orleans Saints,47,100,100
harolddeters/2512851,1967,Dallas Cowboys,0,25,90
alihaji-sheikh/2515598,1987,Washington Redskins,41,68.4,90.6
alihaji-sheikh/2515598,1986,Atlanta Falcons,47,75,87.5
alihaji-sheikh/2515598,1985,New York Giants,52,40,100
alihaji-sheikh/2515598,1984,New York Giants,48,51.5,91.4
alihaji-sheikh/2515598,1983,New York Giants,56,83.3,95.7
michaelkoenen/2506255,2014,Tampa Bay Buccaneers,0,0,0
michaelkoenen/2506255,2013,Tampa Bay Buccaneers,0,0,0
michaelkoenen/2506255,2012,Tampa Bay Buccaneers,0,0,0
michaelkoenen/2506255,2011,Tampa Bay Buccaneers,0,0,0
michaelkoenen/2506255,2010,Atlanta Falcons,0,0,0
michaelkoenen/2506255,2009,Atlanta Falcons,0,0,0
michaelkoenen/2506255,2008,Atlanta Falcons,0,0,0
michaelkoenen/2506255,2007,Atlanta Falcons,0,0,0
michaelkoenen/2506255,2006,Atlanta Falcons,51,33.3,100
michaelkoenen/2506255,2005,Atlanta Falcons,58,50,0
lesrichter/2524134,1962,Los Angeles Rams,0,0,0
lesrichter/2524134,1961,Los Angeles Rams,0,0,0
lesrichter/2524134,1960,Los Angeles Rams,0,0,100
lesrichter/2524134,1959,Los Angeles Rams,0,0,0
lesrichter/2524134,1958,Los Angeles Rams,0,0,0
lesrichter/2524134,1957,Los Angeles Rams,0,0,0
lesrichter/2524134,1956,Los Angeles Rams,0,53.3,94.7
lesrichter/2524134,1955,Los Angeles Rams,0,54.2,96.8
lesrichter/2524134,1954,Los Angeles Rams,0,53.3,100
cookiegilchrist/2514869,1967,Denver Broncos,0,0,0
cookiegilchrist/2514869,1966,Miami Dolphins,0,0,0
cookiegilchrist/2514869,1965,Denver Broncos,0,0,0
cookiegilchrist/2514869,1964,Buffalo Bills,0,0,0
cookiegilchrist/2514869,1963,Buffalo Bills,0,0,0
cookiegilchrist/2514869,1962,Buffalo Bills,0,40,82.4
garykerkorian/2518363,1956,Baltimore Colts,0,0,50
garykerkorian/2518363,1955,Baltimore Colts,0,50,0
garykerkorian/2518363,1954,Baltimore Colts,0,50,91.7
garykerkorian/2518363,1952,Pittsburgh Steelers,0,44.4,85.4
bobthomas/2527281,1986,New York Giants,0,0,100
bobthomas/2527281,1985,San Diego Chargers,46,64.3,92.7
bobthomas/2527281,1984,Chicago Bears,52,78.6,94.6
bobthomas/2527281,1983,Chicago Bears,50,56,92.1
bobthomas/2527281,1982,Chicago Bears,43,71.4,100
bobthomas/2527281,1982,Detroit Lions,46,100,100
bobthomas/2527281,1981,Chicago Bears,37,66.7,66.7
bobthomas/2527281,1980,Chicago Bears,44,72.2,94.6
bobthomas/2527281,1979,Chicago Bears,44,59.3,91.9
bobthomas/2527281,1978,Chicago Bears,44,77.3,92.9
bobthomas/2527281,1977,Chicago Bears,47,51.9,90
bobthomas/2527281,1976,Chicago Bears,47,48,90
bobthomas/2527281,1975,Chicago Bears,55,56.5,81.8
davidwarnke/2528247,1983,Tampa Bay Buccaneers,0,0,50
billreichardt/2523919,1952,Green Bay Packers,0,25,100
sandrovitiello/2527989,1980,Cincinnati Bengals,0,0,100
tillymanton/2520093,1943,Brooklyn Dodgers,0,0,0
tillymanton/2520093,1938,Washington Redskins,0,25,100
tillymanton/2520093,1938,New York Giants,0,0,0
tillymanton/2520093,1937,New York Giants,0,0,0
tillymanton/2520093,1936,New York Giants,0,0,0
garyanderson/2499425,2004,Tennessee Titans,45,77.3,100
garyanderson/2499425,2003,Tennessee Titans,43,87.1,100
garyanderson/2499425,2002,Minnesota Vikings,53,78.3,97.3
garyanderson/2499425,2001,Minnesota Vikings,44,83.3,96.7
garyanderson/2499425,2000,Minnesota Vikings,49,95.7,100
garyanderson/2499425,1999,Minnesota Vikings,44,63.3,100
garyanderson/2499425,1998,Minnesota Vikings,53,100,100
garyanderson/2499425,1997,San Francisco 49ers,51,80.6,100
garyanderson/2499425,1996,Philadelphia Eagles,46,86.2,100
garyanderson/2499425,1995,Philadelphia Eagles,43,73.3,97
garyanderson/2499425,1994,Pittsburgh Steelers,50,82.8,100
garyanderson/2499425,1993,Pittsburgh Steelers,46,93.3,100
garyanderson/2499425,1992,Pittsburgh Steelers,49,77.8,93.5
garyanderson/2499425,1991,Pittsburgh Steelers,54,69.7,100
garyanderson/2499425,1990,Pittsburgh Steelers,48,80,100
garyanderson/2499425,1989,Pittsburgh Steelers,49,70,100
garyanderson/2499425,1988,Pittsburgh Steelers,52,77.8,97.1
garyanderson/2499425,1987,Pittsburgh Steelers,52,81.5,100
garyanderson/2499425,1986,Pittsburgh Steelers,45,65.6,100
garyanderson/2499425,1985,Pittsburgh Steelers,52,78.6,100
garyanderson/2499425,1984,Pittsburgh Steelers,55,75,100
garyanderson/2499425,1983,Pittsburgh Steelers,49,87.1,97.4
garyanderson/2499425,1982,Pittsburgh Steelers,48,83.3,100
j.r.jenkins/2504836,2002,Baltimore Ravens,0,0,0
gregzuerlein/2534797,2016,Los Angeles Rams,54,86.4,100
gregzuerlein/2534797,2015,St. Louis Rams,61,66.7,92.9
gregzuerlein/2534797,2014,St. Louis Rams,56,80,97.1
gregzuerlein/2534797,2013,St. Louis Rams,54,92.9,100
gregzuerlein/2534797,2012,St. Louis Rams,60,74.2,100
scottnorwood/2502310,1991,Buffalo Bills,52,62.1,96.6
scottnorwood/2502310,1990,Buffalo Bills,48,69,96.2
scottnorwood/2502310,1989,Buffalo Bills,48,76.7,97.9
scottnorwood/2502310,1988,Buffalo Bills,49,86.5,100
scottnorwood/2502310,1987,Buffalo Bills,45,66.7,100
scottnorwood/2502310,1986,Buffalo Bills,48,63,94.1
scottnorwood/2502310,1985,Buffalo Bills,49,76.5,100
billcapece/2511026,1983,Tampa Bay Buccaneers,49,43.5,88.5
billcapece/2511026,1982,Tampa Bay Buccaneers,51,78.3,100
billcapece/2511026,1981,Tampa Bay Buccaneers,51,62.5,93.8
johnnygildea/2514872,1938,New York Giants,0,0,0
johnnygildea/2514872,1937,Pittsburgh Pirates,0,0,0
johnnygildea/2514872,1936,Pittsburgh Pirates,0,0,0
johnnygildea/2514872,1935,Pittsburgh Pirates,0,0,0
joeaguirre/2508261,1949,Los Angeles Dons,0,0,0
joeaguirre/2508261,1948,Los Angeles Dons,0,0,0
joeaguirre/2508261,1947,Los Angeles Dons,0,0,0
joeaguirre/2508261,1946,Los Angeles Dons,0,0,0
joeaguirre/2508261,1945,Washington Redskins,0,53.8,100
joeaguirre/2508261,1944,Washington Redskins,0,50,83.3
joeaguirre/2508261,1943,Washington Redskins,0,0,66.7
joeaguirre/2508261,1941,Washington Redskins,0,40,88.9
sambaker/2508886,1969,Philadelphia Eagles,0,53.3,100
sambaker/2508886,1968,Philadelphia Eagles,0,63.3,81
sambaker/2508886,1967,Philadelphia Eagles,0,63.2,100
sambaker/2508886,1966,Philadelphia Eagles,0,72,97.4
sambaker/2508886,1965,Philadelphia Eagles,0,39.1,95
sambaker/2508886,1964,Philadelphia Eagles,0,61.5,97.3
sambaker/2508886,1963,Dallas Cowboys,0,45,100
sambaker/2508886,1962,Dallas Cowboys,0,51.9,98
sambaker/2508886,1961,Cleveland Browns,0,0,0
sambaker/2508886,1960,Cleveland Browns,0,60,95.7
sambaker/2508886,1959,Washington Redskins,0,45.5,95.5
sambaker/2508886,1958,Washington Redskins,0,50,100
sambaker/2508886,1957,Washington Redskins,0,60.9,96.7
sambaker/2508886,1956,Washington Redskins,0,68,84.2
sambaker/2508886,1953,Washington Redskins,0,0,0
vetokissell/2518576,1950,Baltimore Colts,0,0,100
vetokissell/2518576,1949,Buffalo Bills,0,0,0
micahknorr/2503931,2004,Denver Broncos,0,0,0
micahknorr/2503931,2003,Denver Broncos,27,100,100
micahknorr/2503931,2002,Denver Broncos,0,0,0
micahknorr/2503931,2002,Dallas Cowboys,0,0,0
micahknorr/2503931,2001,Dallas Cowboys,0,0,0
micahknorr/2503931,2000,Dallas Cowboys,0,0,0
cairosantos/2550636,2016,Kansas City Chiefs,54,88.6,92.3
cairosantos/2550636,2015,Kansas City Chiefs,53,81.1,95.1
cairosantos/2550636,2014,Kansas City Chiefs,53,83.3,100
jimchristopherson/2511473,1962,Minnesota Vikings,0,55,100
jimmykeyes/2518397,1969,Miami Dolphins,0,0,0
jimmykeyes/2518397,1968,Miami Dolphins,0,43.8,100
