playerID,year,team,gamesPlayed
michaelmayes/2501927,1989,New Orleans Saints,2
terryfair/2500585,2005,St. Louis Rams,5
terryfair/2500585,2002,Carolina Panthers,3
terryfair/2500585,2001,Detroit Lions,12
terryfair/2500585,2000,Detroit Lions,15
terryfair/2500585,1999,Detroit Lions,11
terryfair/2500585,1998,Detroit Lions,14
timothywright/2541768,2015,Detroit Lions,9
timothywright/2541768,2014,New England Patriots,16
timothywright/2541768,2013,Tampa Bay Buccaneers,16
joshjohnson/264,2016,New York Giants,0
joshjohnson/264,2015,Buffalo Bills,0
joshjohnson/264,2015,Indianapolis Colts,0
joshjohnson/264,2014,San Francisco 49ers,0
joshjohnson/264,2013,Cincinnati Bengals,2
joshjohnson/264,2012,Cleveland Browns,1
joshjohnson/264,2011,Tampa Bay Buccaneers,9
joshjohnson/264,2010,Tampa Bay Buccaneers,11
joshjohnson/264,2009,Tampa Bay Buccaneers,6
joshjohnson/264,2008,Tampa Bay Buccaneers,0
ryandenney/2505059,2010,Houston Texans,2
ryandenney/2505059,2009,Buffalo Bills,16
ryandenney/2505059,2008,Buffalo Bills,16
ryandenney/2505059,2007,Buffalo Bills,7
ryandenney/2505059,2006,Buffalo Bills,16
ryandenney/2505059,2005,Buffalo Bills,16
ryandenney/2505059,2004,Buffalo Bills,16
ryandenney/2505059,2003,Buffalo Bills,16
ryandenney/2505059,2002,Buffalo Bills,8
lemarmarshall/2501877,2007,Cincinnati Bengals,4
lemarmarshall/2501877,2006,Washington Redskins,15
lemarmarshall/2501877,2005,Washington Redskins,16
lemarmarshall/2501877,2004,Washington Redskins,16
lemarmarshall/2501877,2003,Washington Redskins,12
lemarmarshall/2501877,2002,Washington Redskins,16
lemarmarshall/2501877,2001,Washington Redskins,0
montiquesharpe/2505545,2003,Kansas City Chiefs,5
jimleonhard/2506279,2014,Cleveland Browns,16
jimleonhard/2506279,2013,Buffalo Bills,16
jimleonhard/2506279,2012,Denver Broncos,16
jimleonhard/2506279,2011,New York Jets,13
jimleonhard/2506279,2010,New York Jets,11
jimleonhard/2506279,2009,New York Jets,16
jimleonhard/2506279,2008,Baltimore Ravens,16
jimleonhard/2506279,2007,Buffalo Bills,13
jimleonhard/2506279,2006,Buffalo Bills,15
jimleonhard/2506279,2005,Buffalo Bills,10
genosmith/2539335,2016,New York Jets,2
genosmith/2539335,2015,New York Jets,1
genosmith/2539335,2014,New York Jets,14
genosmith/2539335,2013,New York Jets,16
keithdelong/2500364,1993,San Francisco 49ers,4
keithdelong/2500364,1992,San Francisco 49ers,14
keithdelong/2500364,1991,San Francisco 49ers,15
keithdelong/2500364,1990,San Francisco 49ers,16
keithdelong/2500364,1989,San Francisco 49ers,15
frankferrara/2500615,2003,New York Giants,2
frankferrara/2500615,2003,Philadelphia Eagles,0
frankferrara/2500615,2002,New York Giants,16
frankferrara/2500615,2001,New York Giants,9
chriscanty/2499988,2000,New Orleans Saints,3
chriscanty/2499988,2000,Seattle Seahawks,12
chriscanty/2499988,1999,Seattle Seahawks,14
chriscanty/2499988,1998,New England Patriots,16
chriscanty/2499988,1997,New England Patriots,16
richardjohnson/2501451,1992,Houston Oilers,1
richardjohnson/2501451,1991,Houston Oilers,14
richardjohnson/2501451,1990,Houston Oilers,16
richardjohnson/2501451,1989,Houston Oilers,14
richardjohnson/2501451,1988,Houston Oilers,16
richardjohnson/2501451,1987,Houston Oilers,5
richardjohnson/2501451,1986,Houston Oilers,16
richardjohnson/2501451,1985,Houston Oilers,16
jacquesreeves/2505965,2012,Kansas City Chiefs,2
jacquesreeves/2505965,2009,Houston Texans,12
jacquesreeves/2505965,2008,Houston Texans,16
jacquesreeves/2505965,2007,Dallas Cowboys,16
jacquesreeves/2505965,2006,Dallas Cowboys,13
jacquesreeves/2505965,2005,Dallas Cowboys,16
jacquesreeves/2505965,2004,Dallas Cowboys,15
adamgotsis/2555502,2016,Denver Broncos,16
benemanuel/2506506,2006,Cleveland Browns,0
benemanuel/2506506,2005,San Francisco 49ers,11
keyuntadawson/2507255,2013,New Orleans Saints,6
keyuntadawson/2507255,2013,Tennessee Titans,2
keyuntadawson/2507255,2012,Tennessee Titans,3
keyuntadawson/2507255,2011,Detroit Lions,2
keyuntadawson/2507255,2010,Indianapolis Colts,16
keyuntadawson/2507255,2009,Indianapolis Colts,12
keyuntadawson/2507255,2008,Indianapolis Colts,14
keyuntadawson/2507255,2007,Indianapolis Colts,16
jaredgoff/2555334,2016,Los Angeles Rams,7
chadcascadden/2500024,1999,New York Jets,4
chadcascadden/2500024,1998,New York Jets,13
chadcascadden/2500024,1997,New York Jets,15
chadcascadden/2500024,1996,New York Jets,16
chadcascadden/2500024,1995,New York Jets,12
patrickpeterson/2495504,2016,Arizona Cardinals,16
patrickpeterson/2495504,2015,Arizona Cardinals,16
patrickpeterson/2495504,2014,Arizona Cardinals,16
patrickpeterson/2495504,2013,Arizona Cardinals,16
patrickpeterson/2495504,2012,Arizona Cardinals,16
patrickpeterson/2495504,2011,Arizona Cardinals,16
alfonzodennard/2532832,2014,New England Patriots,6
alfonzodennard/2532832,2013,New England Patriots,13
alfonzodennard/2532832,2012,New England Patriots,10
alonzojohnson/2517562,1987,Philadelphia Eagles,3
alonzojohnson/2517562,1986,Philadelphia Eagles,15
jacksonjeffcoat/2550299,2015,Washington Redskins,6
jacksonjeffcoat/2550299,2014,Washington Redskins,3
israelidonije/2505324,2013,Detroit Lions,15
israelidonije/2505324,2012,Chicago Bears,16
israelidonije/2505324,2011,Chicago Bears,16
israelidonije/2505324,2010,Chicago Bears,16
israelidonije/2505324,2009,Chicago Bears,15
israelidonije/2505324,2008,Chicago Bears,16
israelidonije/2505324,2007,Chicago Bears,16
israelidonije/2505324,2006,Chicago Bears,13
israelidonije/2505324,2005,Chicago Bears,11
israelidonije/2505324,2004,Chicago Bears,15
israelidonije/2505324,2003,Cleveland Browns,0
frankwarren/2503544,1994,New Orleans Saints,16
frankwarren/2503544,1993,New Orleans Saints,8
frankwarren/2503544,1992,New Orleans Saints,16
frankwarren/2503544,1991,New Orleans Saints,16
frankwarren/2503544,1989,New Orleans Saints,16
frankwarren/2503544,1988,New Orleans Saints,16
frankwarren/2503544,1987,New Orleans Saints,12
frankwarren/2503544,1986,New Orleans Saints,16
frankwarren/2503544,1985,New Orleans Saints,16
frankwarren/2503544,1984,New Orleans Saints,16
frankwarren/2503544,1983,New Orleans Saints,16
frankwarren/2503544,1982,New Orleans Saints,9
frankwarren/2503544,1981,New Orleans Saints,16
jonbeason/2495545,2015,New York Giants,5
jonbeason/2495545,2014,New York Giants,4
jonbeason/2495545,2013,New York Giants,12
jonbeason/2495545,2013,Carolina Panthers,3
jonbeason/2495545,2012,Carolina Panthers,4
jonbeason/2495545,2011,Carolina Panthers,1
jonbeason/2495545,2010,Carolina Panthers,16
jonbeason/2495545,2009,Carolina Panthers,16
jonbeason/2495545,2008,Carolina Panthers,16
jonbeason/2495545,2007,Carolina Panthers,16
lamonthall/2500972,2005,New Orleans Saints,16
lamonthall/2500972,2004,New Orleans Saints,16
lamonthall/2500972,2002,New Orleans Saints,16
lamonthall/2500972,2001,New Orleans Saints,16
lamonthall/2500972,2000,New Orleans Saints,16
lamonthall/2500972,1999,Green Bay Packers,14
kennyladler/2550365,2014,Buffalo Bills,2
az-zahirhakim/2500959,2006,San Diego Chargers,0
az-zahirhakim/2500959,2006,Detroit Lions,6
az-zahirhakim/2500959,2005,New Orleans Saints,12
az-zahirhakim/2500959,2004,Detroit Lions,12
az-zahirhakim/2500959,2003,Detroit Lions,14
az-zahirhakim/2500959,2002,Detroit Lions,10
az-zahirhakim/2500959,2001,St. Louis Rams,16
az-zahirhakim/2500959,2000,St. Louis Rams,16
az-zahirhakim/2500959,1999,St. Louis Rams,15
az-zahirhakim/2500959,1998,St. Louis Rams,9
reggiekinlaw/2518525,1986,Seattle Seahawks,14
reggiekinlaw/2518525,1985,Seattle Seahawks,16
reggiekinlaw/2518525,1984,Los Angeles Raiders,13
reggiekinlaw/2518525,1983,Los Angeles Raiders,16
reggiekinlaw/2518525,1982,Los Angeles Raiders,8
reggiekinlaw/2518525,1981,Oakland Raiders,1
reggiekinlaw/2518525,1980,Oakland Raiders,14
reggiekinlaw/2518525,1979,Oakland Raiders,16
chrisconte/2495272,2016,Tampa Bay Buccaneers,14
chrisconte/2495272,2015,Tampa Bay Buccaneers,14
chrisconte/2495272,2014,Chicago Bears,12
chrisconte/2495272,2013,Chicago Bears,16
chrisconte/2495272,2012,Chicago Bears,15
chrisconte/2495272,2011,Chicago Bears,14
greglasker/2519118,1988,Phoenix Cardinals,1
greglasker/2519118,1988,Chicago Bears,1
greglasker/2519118,1988,New York Giants,4
greglasker/2519118,1987,New York Giants,11
greglasker/2519118,1986,New York Giants,16
travisdavis/2500333,1999,Pittsburgh Steelers,16
travisdavis/2500333,1998,Jacksonville Jaguars,16
travisdavis/2500333,1997,Jacksonville Jaguars,16
travisdavis/2500333,1996,Jacksonville Jaguars,16
travisdavis/2500333,1995,Jacksonville Jaguars,9
travisdavis/2500333,1995,New Orleans Saints,0
chrisyoung/2504999,2005,Denver Broncos,0
chrisyoung/2504999,2004,Denver Broncos,10
chrisyoung/2504999,2003,Denver Broncos,11
bryanknight/2505147,2003,Chicago Bears,16
bryanknight/2505147,2002,Chicago Bears,15
joshhuff/2543746,2016,Tampa Bay Buccaneers,3
joshhuff/2543746,2016,Philadelphia Eagles,7
joshhuff/2543746,2015,Philadelphia Eagles,15
joshhuff/2543746,2014,Philadelphia Eagles,12
wendellsmallwood/2555461,2016,Philadelphia Eagles,13
dextermcdougle/2543608,2016,New York Jets,6
dextermcdougle/2543608,2015,New York Jets,14
williamthomas/2503327,2001,Oakland Raiders,16
williamthomas/2503327,2000,Oakland Raiders,16
williamthomas/2503327,1999,Philadelphia Eagles,14
williamthomas/2503327,1998,Philadelphia Eagles,16
williamthomas/2503327,1997,Philadelphia Eagles,14
williamthomas/2503327,1996,Philadelphia Eagles,16
williamthomas/2503327,1995,Philadelphia Eagles,16
williamthomas/2503327,1994,Philadelphia Eagles,16
williamthomas/2503327,1993,Philadelphia Eagles,16
williamthomas/2503327,1992,Philadelphia Eagles,16
williamthomas/2503327,1991,Philadelphia Eagles,16
chadlewis/2501740,2005,Philadelphia Eagles,8
chadlewis/2501740,2004,Philadelphia Eagles,15
chadlewis/2501740,2003,Philadelphia Eagles,16
chadlewis/2501740,2002,Philadelphia Eagles,16
chadlewis/2501740,2001,Philadelphia Eagles,15
chadlewis/2501740,2000,Philadelphia Eagles,16
chadlewis/2501740,1999,Philadelphia Eagles,6
chadlewis/2501740,1999,St. Louis Rams,6
chadlewis/2501740,1998,St. Louis Rams,0
chadlewis/2501740,1998,Philadelphia Eagles,2
chadlewis/2501740,1997,Philadelphia Eagles,16
robkonrad/2501644,2004,Miami Dolphins,10
robkonrad/2501644,2003,Miami Dolphins,14
robkonrad/2501644,2002,Miami Dolphins,16
robkonrad/2501644,2001,Miami Dolphins,12
robkonrad/2501644,2000,Miami Dolphins,15
robkonrad/2501644,1999,Miami Dolphins,15
mattcassel/2506562,2016,Tennessee Titans,4
mattcassel/2506562,2015,Dallas Cowboys,8
mattcassel/2506562,2015,Buffalo Bills,1
mattcassel/2506562,2014,Minnesota Vikings,3
mattcassel/2506562,2013,Minnesota Vikings,9
mattcassel/2506562,2012,Kansas City Chiefs,9
mattcassel/2506562,2011,Kansas City Chiefs,9
mattcassel/2506562,2010,Kansas City Chiefs,15
mattcassel/2506562,2009,Kansas City Chiefs,15
mattcassel/2506562,2008,New England Patriots,16
mattcassel/2506562,2007,New England Patriots,6
mattcassel/2506562,2006,New England Patriots,6
mattcassel/2506562,2005,New England Patriots,2
davidcarr/2504804,2012,New York Giants,2
davidcarr/2504804,2011,New York Giants,0
davidcarr/2504804,2010,San Francisco 49ers,1
davidcarr/2504804,2009,New York Giants,6
davidcarr/2504804,2008,New York Giants,3
davidcarr/2504804,2007,Carolina Panthers,6
davidcarr/2504804,2006,Houston Texans,16
davidcarr/2504804,2005,Houston Texans,16
davidcarr/2504804,2004,Houston Texans,16
davidcarr/2504804,2003,Houston Texans,12
davidcarr/2504804,2002,Houston Texans,16
ken-yonrambo/2504677,2003,New York Jets,0
ken-yonrambo/2504677,2002,Dallas Cowboys,16
ken-yonrambo/2504677,2001,Dallas Cowboys,13
austinrobbins/2502684,2000,Green Bay Packers,2
austinrobbins/2502684,2000,Oakland Raiders,3
austinrobbins/2502684,1999,New Orleans Saints,14
austinrobbins/2502684,1998,New Orleans Saints,16
austinrobbins/2502684,1997,New Orleans Saints,12
austinrobbins/2502684,1996,New Orleans Saints,15
austinrobbins/2502684,1995,Oakland Raiders,16
austinrobbins/2502684,1994,Los Angeles Raiders,2
wilburyoung/2529588,1982,San Diego Chargers,9
wilburyoung/2529588,1981,San Diego Chargers,5
wilburyoung/2529588,1981,Washington Redskins,7
wilburyoung/2529588,1980,San Diego Chargers,12
wilburyoung/2529588,1979,San Diego Chargers,16
wilburyoung/2529588,1978,San Diego Chargers,10
wilburyoung/2529588,1977,Kansas City Chiefs,13
wilburyoung/2529588,1976,Kansas City Chiefs,14
wilburyoung/2529588,1975,Kansas City Chiefs,13
wilburyoung/2529588,1974,Kansas City Chiefs,14
wilburyoung/2529588,1973,Kansas City Chiefs,13
wilburyoung/2529588,1972,Kansas City Chiefs,14
wilburyoung/2529588,1971,Kansas City Chiefs,13
chrisowens/2507785,2015,New Orleans Saints,4
chrisowens/2507785,2014,Kansas City Chiefs,11
chrisowens/2507785,2013,Miami Dolphins,1
chrisowens/2507785,2013,Cleveland Browns,12
chrisowens/2507785,2012,Atlanta Falcons,13
chrisowens/2507785,2011,Atlanta Falcons,14
chrisowens/2507785,2010,Atlanta Falcons,16
chrisowens/2507785,2009,Atlanta Falcons,16
aarondonald/2543485,2016,Los Angeles Rams,16
aarondonald/2543485,2015,St. Louis Rams,16
aarondonald/2543485,2014,St. Louis Rams,16
jonathanmeeks/2541309,2016,Buffalo Bills,16
jonathanmeeks/2541309,2015,Buffalo Bills,14
jonathanmeeks/2541309,2014,Buffalo Bills,0
jonathanmeeks/2541309,2013,Buffalo Bills,8
chartricdarby/2500291,2009,Detroit Lions,2
chartricdarby/2500291,2008,Detroit Lions,15
chartricdarby/2500291,2007,Seattle Seahawks,6
chartricdarby/2500291,2006,Seattle Seahawks,16
chartricdarby/2500291,2005,Seattle Seahawks,14
chartricdarby/2500291,2004,Tampa Bay Buccaneers,16
chartricdarby/2500291,2003,Tampa Bay Buccaneers,16
chartricdarby/2500291,2002,Tampa Bay Buccaneers,16
chartricdarby/2500291,2001,Tampa Bay Buccaneers,13
devinsmith/2553434,2016,New York Jets,4
devinsmith/2553434,2015,New York Jets,10
kalenthornton/2505782,2005,Dallas Cowboys,0
kalenthornton/2505782,2004,Dallas Cowboys,16
owaodighizuwa/2552275,2016,New York Giants,14
owaodighizuwa/2552275,2015,New York Giants,4
ricardolouis/2555473,2016,Cleveland Browns,16
eddiejohnson/2505608,2003,Minnesota Vikings,14
najehdavenport/2505121,2008,Indianapolis Colts,2
najehdavenport/2505121,2008,Pittsburgh Steelers,4
najehdavenport/2505121,2007,Pittsburgh Steelers,15
najehdavenport/2505121,2006,Pittsburgh Steelers,13
najehdavenport/2505121,2005,Green Bay Packers,5
najehdavenport/2505121,2004,Green Bay Packers,11
najehdavenport/2505121,2003,Green Bay Packers,15
najehdavenport/2505121,2002,Green Bay Packers,8
rodsaddler/2502800,1991,Cincinnati Bengals,2
rodsaddler/2502800,1991,Phoenix Cardinals,4
rodsaddler/2502800,1990,Phoenix Cardinals,16
rodsaddler/2502800,1989,Phoenix Cardinals,15
rodsaddler/2502800,1988,Phoenix Cardinals,16
rodsaddler/2502800,1987,St. Louis Cardinals,12
jerryreese/2523892,1988,Pittsburgh Steelers,15
joshthornhill/2504842,2002,Detroit Lions,7
sheldonday/2555241,2016,Jacksonville Jaguars,16
dontewhitner/2495988,2016,Washington Redskins,11
dontewhitner/2495988,2015,Cleveland Browns,14
dontewhitner/2495988,2014,Cleveland Browns,16
dontewhitner/2495988,2013,San Francisco 49ers,16
dontewhitner/2495988,2012,San Francisco 49ers,16
dontewhitner/2495988,2011,San Francisco 49ers,15
dontewhitner/2495988,2010,Buffalo Bills,16
dontewhitner/2495988,2009,Buffalo Bills,10
dontewhitner/2495988,2008,Buffalo Bills,13
dontewhitner/2495988,2007,Buffalo Bills,15
dontewhitner/2495988,2006,Buffalo Bills,15
nickboyle/2552402,2016,Baltimore Ravens,6
nickboyle/2552402,2015,Baltimore Ravens,11
curtispainter/81300,2013,New York Giants,3
curtispainter/81300,2011,Indianapolis Colts,9
curtispainter/81300,2010,Indianapolis Colts,0
curtispainter/81300,2009,Indianapolis Colts,2
stevefoley/2500667,2006,San Diego Chargers,0
stevefoley/2500667,2005,San Diego Chargers,13
stevefoley/2500667,2004,San Diego Chargers,16
stevefoley/2500667,2003,Houston Texans,13
stevefoley/2500667,2002,Cincinnati Bengals,0
stevefoley/2500667,2001,Cincinnati Bengals,12
stevefoley/2500667,2000,Cincinnati Bengals,16
stevefoley/2500667,1999,Cincinnati Bengals,16
stevefoley/2500667,1998,Cincinnati Bengals,10
darryltalley/2503233,1996,Minnesota Vikings,12
darryltalley/2503233,1995,Atlanta Falcons,16
darryltalley/2503233,1994,Buffalo Bills,16
darryltalley/2503233,1993,Buffalo Bills,16
darryltalley/2503233,1992,Buffalo Bills,16
darryltalley/2503233,1991,Buffalo Bills,16
darryltalley/2503233,1990,Buffalo Bills,16
darryltalley/2503233,1989,Buffalo Bills,16
darryltalley/2503233,1988,Buffalo Bills,16
darryltalley/2503233,1987,Buffalo Bills,12
darryltalley/2503233,1986,Buffalo Bills,16
darryltalley/2503233,1985,Buffalo Bills,16
darryltalley/2503233,1984,Buffalo Bills,16
darryltalley/2503233,1983,Buffalo Bills,16
jeffogden/2502344,2002,Baltimore Ravens,3
jeffogden/2502344,2001,Miami Dolphins,16
jeffogden/2502344,2000,Miami Dolphins,16
jeffogden/2502344,1999,Dallas Cowboys,16
jeffogden/2502344,1998,Dallas Cowboys,16
westondacus/2507529,2008,Kansas City Chiefs,8
rickackerman/2508182,1987,Los Angeles Raiders,3
rickackerman/2508182,1984,Los Angeles Raiders,6
rickackerman/2508182,1984,San Diego Chargers,9
rickackerman/2508182,1983,San Diego Chargers,15
rickackerman/2508182,1982,San Diego Chargers,9
johnjett/2501402,2003,Detroit Lions,4
johnjett/2501402,2002,Detroit Lions,16
johnjett/2501402,2001,Detroit Lions,13
johnjett/2501402,2000,Detroit Lions,16
johnjett/2501402,1999,Detroit Lions,16
johnjett/2501402,1998,Detroit Lions,14
johnjett/2501402,1997,Detroit Lions,16
johnjett/2501402,1996,Dallas Cowboys,16
johnjett/2501402,1995,Dallas Cowboys,16
johnjett/2501402,1994,Dallas Cowboys,16
johnjett/2501402,1993,Dallas Cowboys,16
jayehoward/2533006,2016,Kansas City Chiefs,8
jayehoward/2533006,2015,Kansas City Chiefs,16
jayehoward/2533006,2014,Kansas City Chiefs,16
jayehoward/2533006,2013,Kansas City Chiefs,3
jayehoward/2533006,2012,Seattle Seahawks,2
jasonankrah/2550539,2014,Houston Texans,2
dexterjackson/2507474,2008,Tampa Bay Buccaneers,7
jeffheath/2541832,2016,Dallas Cowboys,16
jeffheath/2541832,2015,Dallas Cowboys,16
jeffheath/2541832,2014,Dallas Cowboys,14
jeffheath/2541832,2013,Dallas Cowboys,16
damonwashington/2503549,2002,New York Giants,12
damonwashington/2503549,2001,New York Giants,10
damonwashington/2503549,2000,New York Giants,3
jalinmarshall/2556606,2016,New York Jets,10
aarondobson/2539256,2016,Detroit Lions,0
aarondobson/2539256,2015,New England Patriots,8
aarondobson/2539256,2014,New England Patriots,4
aarondobson/2539256,2013,New England Patriots,12
travislaboy/2506083,2011,San Diego Chargers,14
travislaboy/2506083,2010,San Francisco 49ers,14
travislaboy/2506083,2008,Arizona Cardinals,13
travislaboy/2506083,2007,Tennessee Titans,13
travislaboy/2506083,2006,Tennessee Titans,13
travislaboy/2506083,2005,Tennessee Titans,15
travislaboy/2506083,2004,Tennessee Titans,13
j.r.jenkins/2504836,2002,Baltimore Ravens,7
chrisroberson/2506569,2008,Detroit Lions,1
chrisroberson/2506569,2006,Jacksonville Jaguars,0
chrisroberson/2506569,2005,Jacksonville Jaguars,6
jaminelliott/2505177,2006,Atlanta Falcons,1
jaminelliott/2505177,2003,New England Patriots,0
jaminelliott/2505177,2002,Chicago Bears,2
caraunreid/2543748,2016,San Diego Chargers,7
caraunreid/2543748,2015,Detroit Lions,14
caraunreid/2543748,2014,Detroit Lions,12
cameronbrate/2550656,2016,Tampa Bay Buccaneers,15
cameronbrate/2550656,2015,Tampa Bay Buccaneers,14
cameronbrate/2550656,2014,Tampa Bay Buccaneers,5
lawrencevirgil/2550411,2014,New Orleans Saints,1
gerardlawson/2507433,2010,Philadelphia Eagles,1
gerardlawson/2507433,2009,Cleveland Browns,5
gerardlawson/2507433,2008,Cleveland Browns,15
davelindstrom/2519538,1985,Kansas City Chiefs,16
davelindstrom/2519538,1984,Kansas City Chiefs,16
davelindstrom/2519538,1983,Kansas City Chiefs,16
davelindstrom/2519538,1982,Kansas City Chiefs,9
davelindstrom/2519538,1981,Kansas City Chiefs,16
davelindstrom/2519538,1980,Kansas City Chiefs,16
davelindstrom/2519538,1979,Kansas City Chiefs,13
davelindstrom/2519538,1978,Kansas City Chiefs,16
j.t.o'sullivan/2505163,2010,Oakland Raiders,0
j.t.o'sullivan/2505163,2010,San Diego Chargers,0
j.t.o'sullivan/2505163,2009,Cincinnati Bengals,3
j.t.o'sullivan/2505163,2008,San Francisco 49ers,9
j.t.o'sullivan/2505163,2007,Detroit Lions,4
j.t.o'sullivan/2505163,2006,Carolina Panthers,0
j.t.o'sullivan/2505163,2006,New England Patriots,0
j.t.o'sullivan/2505163,2005,Minnesota Vikings,0
j.t.o'sullivan/2505163,2004,Green Bay Packers,1
j.t.o'sullivan/2505163,2004,New Orleans Saints,0
j.t.o'sullivan/2505163,2003,New Orleans Saints,0
j.t.o'sullivan/2505163,2002,New Orleans Saints,0
alwoods/496881,2016,Tennessee Titans,12
alwoods/496881,2015,Tennessee Titans,14
alwoods/496881,2014,Tennessee Titans,16
alwoods/496881,2013,Pittsburgh Steelers,16
alwoods/496881,2012,Pittsburgh Steelers,12
alwoods/496881,2011,Pittsburgh Steelers,0
alwoods/496881,2011,Seattle Seahawks,2
alwoods/496881,2010,Tampa Bay Buccaneers,9
angeloblackson/2552670,2016,Tennessee Titans,13
angeloblackson/2552670,2015,Tennessee Titans,16
joelheath/2556551,2016,Houston Texans,12
brodyeldridge/497228,2012,Chicago Bears,0
brodyeldridge/497228,2011,Indianapolis Colts,13
brodyeldridge/497228,2010,Indianapolis Colts,14
gregzuerlein/2534797,2016,Los Angeles Rams,16
gregzuerlein/2534797,2015,St. Louis Rams,14
gregzuerlein/2534797,2014,St. Louis Rams,16
gregzuerlein/2534797,2013,St. Louis Rams,16
gregzuerlein/2534797,2012,St. Louis Rams,16
chadhenne/252,2016,Jacksonville Jaguars,1
chadhenne/252,2015,Jacksonville Jaguars,0
chadhenne/252,2014,Jacksonville Jaguars,3
chadhenne/252,2013,Jacksonville Jaguars,15
chadhenne/252,2012,Jacksonville Jaguars,10
chadhenne/252,2011,Miami Dolphins,4
chadhenne/252,2010,Miami Dolphins,15
chadhenne/252,2009,Miami Dolphins,14
chadhenne/252,2008,Miami Dolphins,3
tomcarter/2500019,2001,Cincinnati Bengals,6
tomcarter/2500019,2000,Cincinnati Bengals,16
tomcarter/2500019,1999,Cincinnati Bengals,2
tomcarter/2500019,1999,Chicago Bears,12
tomcarter/2500019,1998,Chicago Bears,4
tomcarter/2500019,1997,Chicago Bears,16
tomcarter/2500019,1996,Washington Redskins,16
tomcarter/2500019,1995,Washington Redskins,16
tomcarter/2500019,1994,Washington Redskins,16
tomcarter/2500019,1993,Washington Redskins,14
antoniogaray/2505668,2012,San Diego Chargers,8
antoniogaray/2505668,2011,San Diego Chargers,16
antoniogaray/2505668,2010,San Diego Chargers,16
antoniogaray/2505668,2009,San Diego Chargers,2
antoniogaray/2505668,2007,Chicago Bears,6
antoniogaray/2505668,2006,Chicago Bears,4
antoniogaray/2505668,2004,Cleveland Browns,0
antoniogaray/2505668,2003,Cleveland Browns,4
timgordon/2500847,1992,New England Patriots,10
timgordon/2500847,1991,New England Patriots,11
timgordon/2500847,1990,Atlanta Falcons,5
timgordon/2500847,1989,Atlanta Falcons,14
timgordon/2500847,1988,Atlanta Falcons,16
timgordon/2500847,1987,Atlanta Falcons,11
tomjackson/2517323,1986,Denver Broncos,16
tomjackson/2517323,1985,Denver Broncos,12
tomjackson/2517323,1984,Denver Broncos,16
tomjackson/2517323,1983,Denver Broncos,15
tomjackson/2517323,1982,Denver Broncos,9
tomjackson/2517323,1981,Denver Broncos,16
tomjackson/2517323,1980,Denver Broncos,16
tomjackson/2517323,1979,Denver Broncos,13
tomjackson/2517323,1978,Denver Broncos,16
tomjackson/2517323,1977,Denver Broncos,13
tomjackson/2517323,1976,Denver Broncos,14
tomjackson/2517323,1975,Denver Broncos,14
tomjackson/2517323,1974,Denver Broncos,13
tomjackson/2517323,1973,Denver Broncos,8
robninkovich/2495920,2016,New England Patriots,12
robninkovich/2495920,2015,New England Patriots,16
robninkovich/2495920,2014,New England Patriots,16
robninkovich/2495920,2013,New England Patriots,16
robninkovich/2495920,2012,New England Patriots,16
robninkovich/2495920,2011,New England Patriots,16
robninkovich/2495920,2010,New England Patriots,16
robninkovich/2495920,2009,New England Patriots,15
robninkovich/2495920,2008,New Orleans Saints,0
robninkovich/2495920,2008,Miami Dolphins,1
robninkovich/2495920,2007,Miami Dolphins,4
robninkovich/2495920,2006,New Orleans Saints,3
nealolkewicz/2522463,1989,Washington Redskins,9
nealolkewicz/2522463,1988,Washington Redskins,16
nealolkewicz/2522463,1987,Washington Redskins,10
nealolkewicz/2522463,1986,Washington Redskins,16
nealolkewicz/2522463,1985,Washington Redskins,16
nealolkewicz/2522463,1984,Washington Redskins,16
nealolkewicz/2522463,1983,Washington Redskins,16
nealolkewicz/2522463,1982,Washington Redskins,9
nealolkewicz/2522463,1981,Washington Redskins,14
nealolkewicz/2522463,1980,Washington Redskins,12
nealolkewicz/2522463,1979,Washington Redskins,16
kalukamaiava/80660,2014,Oakland Raiders,4
kalukamaiava/80660,2013,Oakland Raiders,9
kalukamaiava/80660,2012,Cleveland Browns,16
kalukamaiava/80660,2011,Cleveland Browns,16
kalukamaiava/80660,2010,Cleveland Browns,2
kalukamaiava/80660,2009,Cleveland Browns,16
fredmcafee/2501935,2006,New Orleans Saints,4
fredmcafee/2501935,2005,New Orleans Saints,16
fredmcafee/2501935,2004,New Orleans Saints,11
fredmcafee/2501935,2003,New Orleans Saints,14
fredmcafee/2501935,2002,New Orleans Saints,11
fredmcafee/2501935,2001,New Orleans Saints,16
fredmcafee/2501935,2000,New Orleans Saints,12
fredmcafee/2501935,1999,Tampa Bay Buccaneers,1
fredmcafee/2501935,1998,Pittsburgh Steelers,14
fredmcafee/2501935,1997,Pittsburgh Steelers,14
fredmcafee/2501935,1996,Pittsburgh Steelers,14
fredmcafee/2501935,1995,Pittsburgh Steelers,16
fredmcafee/2501935,1994,Pittsburgh Steelers,6
fredmcafee/2501935,1994,Arizona Cardinals,7
fredmcafee/2501935,1993,New Orleans Saints,15
fredmcafee/2501935,1992,New Orleans Saints,14
fredmcafee/2501935,1991,New Orleans Saints,9
michaelthomas/2535687,2016,Miami Dolphins,16
michaelthomas/2535687,2015,Miami Dolphins,16
michaelthomas/2535687,2014,Miami Dolphins,8
michaelthomas/2535687,2013,Miami Dolphins,3
